ID,age,male,friend_cnt,avg_friend_age,avg_friend_male,friend_country_cnt,subscriber_friend_cnt,songsListened,lovedTracks,posts,playlists,shouts,adopter,tenure,good_country
13560,24,1,1,24,1,1,0,0,0,0,0,1,0,56,0
13561,23,1,1,23,0,1,0,211,3,0,1,2,0,53,1
13562,21,1,1353,20.41907262,0.889154705,61,14,143687,162,0,1,321,0,42,0
13563,20,0,14,19.125,0.666666667,1,0,36977,34,0,1,200,0,50,1
13564,21,1,87,18.56716418,0.619047619,7,1,8290,42,1,1,21,0,23,0
13565,17,0,13,19.08333333,0.333333333,8,0,7151,53,0,1,26,0,49,0
13566,18,1,17,21.33333333,0.266666667,6,0,124134,117,0,0,5,0,29,1
13567,18,1,72,19.225,0.607142857,15,1,19208,336,3,0,232,0,16,0
13568,19,0,5,20,0.2,4,0,4313,71,0,1,22,0,62,1
13569,25,1,2,21,1,2,0,18895,10,0,1,2,0,50,1
13570,23,1,1,22,0,1,0,6534,3,0,0,2,0,47,0
13571,20,1,18,22.53846154,0.933333333,5,2,40986,201,0,0,9,0,50,0
13572,29,1,175,28.76086957,0.544,8,4,47556,73,1,1,48,0,84,1
13573,21,0,1,27,1,1,0,93,1,0,0,0,0,79,1
13574,23,0,2,23,0.5,1,0,0,0,0,1,2,0,52,1
13575,23,1,9,19.66666667,0,1,0,1656,31,0,0,2,0,26,0
13576,23,1,51,23.63333333,0.452380952,8,3,11776,53,0,0,10,0,63,0
13577,26,1,2,18,1,1,0,798,0,0,0,2,0,30,1
13578,18,0,2,20,1,1,0,15,0,0,1,1,0,54,1
13579,25,1,20,28.5,0.714285714,2,1,14637,84,0,0,3,0,6,1
13580,25,1,32,22.96,0.433333333,4,0,68221,254,2,2,254,0,60,0
13581,22,1,19,22.8,0.611111111,4,0,26205,36,0,1,2,0,35,0
13582,41,1,101,31.78846154,0.619047619,19,17,60344,270,1,1,152,0,74,0
13583,23,0,2,24,0.5,1,0,6651,0,1,0,1,0,7,0
13584,19,1,4,19.33333333,0.5,1,0,2636,8,0,0,2,0,22,0
13585,23,0,7,26.5,0.571428571,5,0,5626,6,1,1,3,0,46,0
13586,32,1,3,31,0,2,0,0,0,0,0,2,0,29,0
13587,23,1,4,24,0.5,1,0,4716,1,0,0,1,0,61,1
13588,45,1,14,28.22222222,1,1,0,29827,333,1,1,2,0,61,1
13589,20,1,105,22.86075949,0.433333333,15,2,19591,2028,0,0,19,0,25,1
13590,31,1,1,30,1,1,0,624,285,0,0,2,0,60,0
13591,28,1,6,28.8,0.8,1,0,3961,0,0,0,3,0,35,0
13592,24,1,1,24,1,1,1,9683,3,0,1,2,0,61,0
13593,32,0,1,36,1,1,0,376,1,0,0,1,0,46,0
13594,24,1,3,23.33333333,0.666666667,1,0,14896,0,0,0,1,0,39,1
13595,25,0,61,26.63829787,0.647058824,9,6,45334,31,1,0,42,0,71,0
13596,29,1,7,31.75,1,4,0,1212,64,3,0,8,0,64,0
13597,20,0,38,20.96428571,0.542857143,12,0,9168,4,0,0,3,0,34,0
13598,24,0,3,23,0,1,0,9297,136,0,0,3,0,12,0
13599,23,1,3,20.33333333,1,2,0,1797,0,0,0,0,0,37,0
13600,18,1,1,19,1,1,0,17296,142,0,0,1,0,17,0
13601,27,0,8,33,0,4,0,237,0,0,0,5,0,61,0
13602,25,1,6,21.66666667,0.2,2,0,188,32,0,1,2,0,36,0
13603,26,1,17,25.33333333,0.75,1,0,38399,0,0,0,8,0,74,1
13604,24,1,3,24.66666667,1,2,0,1027,56,0,1,2,0,36,0
13605,26,1,5,41.5,1,3,0,1529,103,0,0,0,0,10,1
13606,22,1,28,21.5,0.56,2,0,11014,1,0,2,9,0,46,0
13607,21,1,51,23.23684211,0.627906977,5,0,27968,43,8,1,74,0,56,0
13608,18,1,11,18.2,0.333333333,1,0,25201,6,2,0,9,0,36,1
13609,28,1,2,28,0.5,1,0,6992,1,0,0,0,0,80,1
13610,20,1,10,20.55555556,0.9,1,0,0,435,0,1,61,0,47,0
13611,21,1,1,22,0,1,0,6738,7,0,1,3,0,51,1
13612,20,1,24,21.13333333,0.722222222,3,0,16972,0,1,0,2,0,37,1
13613,20,1,74,19.63333333,0.217391304,20,0,26837,20,0,1,124,0,43,1
13614,21,1,24,21.71428571,0.739130435,4,0,18084,227,0,0,1,0,27,0
13615,24,1,16,21.2,1,4,0,68520,125,0,1,8,0,46,1
13616,42,1,2,35.5,1,2,0,1497,4,0,0,0,0,47,1
13617,28,1,6,21,0.2,2,0,24935,2,0,0,1,0,45,1
13618,20,1,2,22,0.5,1,0,6287,0,0,0,1,0,33,1
13619,29,0,1,24,0,1,0,1209,0,1,0,1,0,87,0
13620,21,0,13,24.2,0.583333333,6,1,3572,65,0,0,1,0,19,0
13621,22,0,2,24,1,1,0,14590,27,2,0,5,0,61,1
13622,27,1,5,28,0,2,0,609,163,0,0,1,0,62,1
13623,21,0,12,22.3,0.363636364,1,1,12976,100,2,0,17,0,72,0
13624,23,1,52,22.30952381,0.6,2,0,69627,395,12,0,684,0,68,0
13625,46,1,2,61,0.5,1,0,2417,0,0,0,1,0,35,1
13626,16,1,4,19.33333333,0,3,0,3654,81,10,1,8,0,45,0
13627,23,1,17,20.84615385,0.466666667,1,0,2526,0,0,0,129,0,22,0
13628,29,0,88,27.66176471,0.884615385,28,4,33268,504,2,1,130,0,73,0
13629,23,1,27,21.375,0.88,9,0,16297,83,0,1,196,0,25,0
13630,17,1,16,20.4375,0.666666667,1,1,123,13,0,1,6,0,23,0
13631,29,0,15,30.3,1,6,0,7151,0,1,1,11,0,33,0
13632,22,1,211,23.14379085,0.788359788,15,6,111852,258,25,1,250,0,69,0
13633,21,1,4,19,0.75,2,0,16,0,0,0,1,0,30,1
13634,24,1,1,19,0,1,0,8,0,0,0,1,0,33,0
13635,27,1,2,23,1,2,0,105100,108,10,1,24,0,61,0
13636,20,1,16,20.07692308,0.857142857,1,0,33760,21,0,0,26,0,52,1
13637,18,0,61,20.13043478,0.810344828,6,1,43214,818,2,1,117,0,21,0
13638,19,1,7,19.4,0.428571429,1,0,141666,8,0,0,4,0,31,1
13639,30,1,5,25.75,0.4,5,0,35628,0,0,0,1,0,32,0
13640,21,1,50,21.3902439,0.465116279,13,0,185329,0,1,1,56,0,61,1
13641,17,1,3,18.5,0.666666667,2,0,13136,114,3,0,10,0,34,1
13642,21,0,7,22.4,0.833333333,2,0,6251,16,10,1,102,0,65,1
13643,21,0,2,21.5,0,1,0,3060,33,2,1,10,0,58,1
13644,23,1,5,24.5,1,2,0,57,0,4,0,2,0,29,1
13645,21,1,15,22.91666667,0.6,3,0,21149,350,0,1,8,0,12,0
13646,25,1,2,19.5,0,2,0,1726,75,0,1,0,0,23,0
13647,30,1,5,26.66666667,0.666666667,1,0,3901,80,0,1,10,0,36,0
13648,20,1,5,24,0.75,1,0,8386,117,0,0,6,0,39,1
13649,31,1,2,27,0,1,0,2585,45,1,0,7,0,31,0
13650,28,1,13,25.83333333,0.5,8,0,35296,123,1,2,2,0,46,0
13651,25,1,13,25.33333333,0.666666667,1,1,23033,3,2,0,2,0,68,1
13652,27,1,3,25.5,0.666666667,1,1,7714,44,0,0,2,0,28,1
13653,31,0,5,19,0,2,0,6,1012,2,1,0,0,66,0
13654,21,1,10,19.5,0.5,3,0,42166,642,0,1,10,0,41,0
13655,25,1,11,21.2,0.636363636,1,0,6876,1,0,1,9,0,55,0
13656,19,1,9,19.55555556,0.5,1,0,3853,35,0,1,2,0,40,0
13657,31,1,3,28,1,1,0,9,8,0,0,1,0,24,1
13658,58,1,1,42,1,1,1,39,2,1,1,1,0,50,1
13659,24,1,1,27,1,1,0,9362,2,0,0,3,0,45,1
13660,37,1,9,28.16666667,0.888888889,1,0,30790,73,2,1,6,0,56,1
13661,19,1,56,20.45238095,0.68,6,1,45647,3,0,1,27,0,59,1
13662,21,1,8,24.42857143,0.5,2,1,23838,238,3,1,19,0,52,0
13663,20,1,2,21,0.5,1,0,40288,0,0,0,1,0,34,0
13664,24,1,7,23.4,0.666666667,2,0,15828,0,1,0,2,0,64,1
13665,23,1,18,23.46153846,0.461538462,1,0,64283,48,0,1,3,0,88,1
13666,34,1,5,35,0.666666667,3,0,24449,0,0,0,2,0,70,1
13667,21,0,7,27.6,0.666666667,1,1,45,0,0,0,2,0,9,0
13668,22,1,21,20.36842105,0.095238095,14,0,16,6,0,2,29,0,27,0
13669,24,0,7,21.57142857,0.5,1,0,5501,41,0,2,7,0,33,0
13670,15,1,2,16.5,0.5,1,0,889,24,0,0,1,0,11,0
13671,25,1,4,26,1,1,0,17742,3,0,1,1,0,79,0
13672,18,1,13,19,0.625,3,0,10192,6,13,0,9,0,4,0
13673,21,1,1,23,0,1,0,2720,7,0,0,4,0,60,0
13674,25,0,6,22,1,4,0,18516,46,0,0,4,0,60,1
13675,24,1,10,30.57142857,0.714285714,4,1,78652,12,0,0,2,0,58,1
13676,19,1,7,18.5,0.5,1,0,5350,0,2,1,1,0,72,1
13677,21,0,8,20.85714286,0.857142857,2,0,136,17,0,0,9,0,40,1
13678,18,1,3,17.5,0.5,1,0,38,1,0,1,3,0,42,0
13679,16,1,6,17,0,1,0,1959,3,0,0,3,0,16,1
13680,21,1,7,24.33333333,0.857142857,1,0,15615,36,29,1,248,0,66,1
13681,25,0,2,28,1,1,0,744,0,0,0,3,0,64,1
13682,30,1,5,29.5,1,1,0,5304,237,0,1,0,0,59,1
13683,36,1,13,35.33333333,1,1,0,33139,79,6,1,4,0,72,1
13684,16,1,3,18,1,1,0,8925,3,0,0,0,0,18,1
13685,28,1,144,23.66129032,0.746268657,26,4,2424,85,0,1,69,0,39,1
13686,30,1,18,26.625,0.625,10,1,17747,0,0,0,11,0,65,0
13687,20,1,1,22,0,1,0,1410,25,0,0,5,0,34,0
13688,16,0,46,17.525,0.534883721,5,1,1738,73,0,1,2,0,15,0
13689,20,0,5,18.8,0.8,1,0,103,0,0,0,3,0,20,0
13690,20,1,3,21.33333333,1,1,0,609,0,0,0,3,0,11,0
13691,21,1,5,20.75,0.8,4,0,9412,18,0,0,3,0,27,0
13692,19,0,22,20.61111111,0.294117647,10,0,1275,13,0,0,79,0,64,0
13693,18,1,2,18,1,0,0,1225,0,0,0,0,0,14,1
13694,27,1,7,27,0.8,1,0,52793,12,0,1,4,0,39,0
13695,25,1,63,22.48888889,0.72,10,0,102522,66,0,1,194,0,59,1
13696,34,1,30,34.2,0.736842105,10,2,61875,164,1,1,14,0,69,0
13697,17,1,61,17.75,0.462962963,14,1,27961,73,0,0,3,0,22,0
13698,27,1,3,27.33333333,0.666666667,1,0,3291,0,0,0,6,0,38,0
13699,17,1,7,19,0.666666667,2,0,5705,72,0,0,8,0,6,0
13700,15,1,11,17.5,0.428571429,2,0,12188,47,0,0,3,0,14,0
13701,37,1,1,30,1,1,0,2193,129,0,1,4,0,48,0
13702,20,1,20,19.36363636,0.55,2,0,39155,493,0,0,28,0,39,0
13703,22,0,8,25.83333333,0.833333333,3,0,24646,12,0,0,7,0,39,0
13704,19,1,13,19.5,0.727272727,1,0,3969,15,0,0,3,0,29,1
13705,19,1,26,19.8,0.913043478,4,0,25976,68,0,0,18,0,32,1
13706,27,1,19,26.9375,0.333333333,4,0,5501,12,0,1,9,0,85,1
13707,14,0,1,40,1,1,1,1809,0,0,0,1,0,10,0
13708,26,0,2,28,1,1,0,270,3,0,2,1,0,37,0
13709,17,0,21,19.46666667,0.5,8,0,2345,0,0,0,6,0,17,0
13710,23,0,9,23.16666667,0.5,2,0,29818,5,0,1,10,0,52,1
13711,35,1,1,30,0,1,0,694,1,0,1,0,0,67,1
13712,30,1,59,20.30188679,0.25,9,0,139058,10,0,0,78,0,37,0
13713,27,1,37,27.95454546,0.607142857,5,3,66651,199,0,1,18,0,43,0
13714,20,1,7,19.71428571,0.571428571,3,0,109137,142,0,1,10,0,28,1
13715,30,1,1,29,1,1,0,22816,7,0,1,4,0,42,1
13716,24,1,35,23.65217391,0.666666667,4,0,31797,93,0,1,39,0,49,1
13717,18,1,7,20.85714286,0.714285714,1,0,54665,1,0,1,5,0,23,0
13718,19,1,1,18,1,1,0,2830,0,0,0,1,0,36,1
13719,28,1,17,25.81818182,0.5,3,2,4006,164,0,0,4,0,16,1
13720,23,1,19,25.54545455,0.733333333,2,0,28518,313,0,1,8,0,30,0
13721,25,0,1,36,1,1,0,28,3,0,0,1,0,30,0
13722,21,0,1,27,1,1,0,674,29,0,1,1,0,16,1
13723,20,1,10,19.88888889,0.4,1,0,52467,20,0,0,35,0,27,0
13724,14,0,5,29,0.75,2,0,776,272,0,0,3,0,40,0
13725,23,0,27,25.8,0.6875,7,0,13510,45,0,0,220,0,39,0
13726,25,0,43,27.60714286,0.677419355,8,4,44425,173,0,1,146,0,61,0
13727,25,0,2,23,1,1,0,2961,92,0,1,0,0,77,1
13728,19,0,1,22,1,1,0,4,0,0,0,2,0,61,1
13729,17,0,5,16.33333333,0.4,2,0,24844,0,0,1,3,0,17,1
13730,16,0,2,19,0.5,1,0,105,0,0,0,3,0,14,0
13731,24,1,82,25.96923077,0.805555556,15,3,35659,288,0,0,41,0,26,0
13732,19,1,70,20.64150943,0.338709677,21,1,125410,758,0,1,45,0,49,0
13733,20,1,41,23.62068966,0.52631579,14,0,99049,40,0,1,108,0,35,0
13734,19,1,6,20.5,0.5,1,0,42211,3,7,1,5,0,62,0
13735,27,1,24,28.0625,0.476190476,3,6,34866,2265,0,1,110,0,52,0
13736,32,1,1,24,0,1,0,23201,517,0,0,4,0,42,1
13737,45,0,40,39.56,0.741935484,5,4,4830,249,6,2,53,0,26,1
13738,21,1,39,24.23076923,0.666666667,6,1,7,33,0,1,141,0,44,1
13739,34,0,1,28,1,1,0,51,15,0,1,1,0,56,1
13740,26,1,6,25.75,0.666666667,2,0,55041,93,6,0,33,0,74,0
13741,32,1,4,30,1,2,0,1371,66,0,1,0,0,40,0
13742,25,1,4,25.25,0.75,1,0,41076,113,0,1,4,0,48,0
13743,17,0,10,19.66666667,0,6,0,14702,16,0,1,14,0,34,1
13744,18,1,74,24.13793103,0.412698413,15,1,35000,1451,0,0,191,0,37,0
13745,22,1,8,19.85714286,0,5,0,6,0,0,1,3,0,38,0
13746,24,1,29,23.47826087,0.47826087,5,4,26039,0,0,1,15,0,49,0
13747,23,1,6,24.83333333,0.5,1,0,62,1,0,0,1,0,4,0
13748,26,1,12,26.25,0.583333333,2,1,14095,16,2,0,8,0,75,1
13749,22,0,10,22.5,0.8,4,0,77460,0,2,0,20,0,67,1
13750,25,1,19,26.94117647,0.555555556,10,4,10372,17,4,0,22,0,65,0
13751,20,1,15,19.33333333,0.8,4,0,114751,1,0,0,11,0,43,1
13752,27,1,3,20.5,0,2,0,108963,67,0,0,0,0,36,1
13753,27,0,7,29,1,2,0,5411,74,0,1,2,0,41,0
13754,26,1,6,29.2,0.75,1,0,5263,13,0,0,0,0,82,1
13755,22,0,1,21,0,1,0,2534,2,0,1,5,0,37,0
13756,20,1,29,21.12,0.68,4,1,66775,57,11,1,217,0,49,0
13757,21,1,5,21.25,1,1,0,3383,2,0,1,1,0,40,0
13758,38,1,5,25.5,1,1,0,19242,31,0,1,0,0,71,1
13759,21,1,3,20.5,0.333333333,2,0,12569,3,0,0,2,0,38,1
13760,20,1,2,20,0.5,1,0,11291,0,0,1,5,0,61,1
13761,26,1,29,30.4375,0.578947368,4,1,47960,146,7,2,242,0,55,0
13762,31,1,26,27.88235294,0.714285714,6,0,16289,9,0,1,3,0,61,1
13763,23,1,392,22.03214286,0.700657895,44,7,124064,463,0,0,1399,0,39,0
13764,19,1,8,18.71428571,0.142857143,1,0,7036,8,3,1,6,0,51,0
13765,26,1,7,29.28571429,0.714285714,2,0,59727,0,1,1,4,0,76,1
13766,22,1,7,22.75,0.571428571,3,0,12670,1,0,0,15,0,61,0
13767,22,0,6,21.75,0.666666667,3,0,352,12,0,1,3,0,49,0
13768,21,1,32,20.70588235,0.782608696,6,1,47597,0,6,1,134,0,43,1
13769,32,0,1,32,1,1,0,401,22,0,1,4,0,56,0
13770,33,1,52,29.1025641,0.895833333,4,2,22960,0,8,1,20,0,83,0
13771,20,0,2,19.5,0,1,0,0,0,0,1,1,0,46,1
13772,22,1,456,19.84391534,0.842857143,37,6,76947,102,0,0,32,0,14,0
13773,24,1,1,33,1,1,0,9879,18,0,1,1,0,52,0
13774,31,1,1,31,1,1,0,839,62,0,0,2,0,59,0
13775,25,1,1,25,1,1,0,1508,0,0,0,3,0,50,0
13776,23,1,5,21.33333333,0.25,2,0,20143,57,0,0,2,0,41,0
13777,28,1,3,24,1,1,0,1160,0,0,2,0,0,36,0
13778,36,1,4,38.75,0.5,1,0,71805,605,4,1,7,0,58,1
13779,24,1,3,23,1,1,0,20269,13,0,0,2,0,28,1
13780,20,1,24,21.83333333,0.65,4,1,40122,0,0,0,21,0,30,0
13781,19,1,12,24.81818182,0.181818182,8,0,5536,298,0,0,1,0,13,0
13782,39,1,1,23,1,1,0,220,10,0,2,2,0,42,1
13783,24,1,16,23,0.833333333,3,1,96704,20,0,1,10,0,61,1
13784,21,0,4,22.66666667,1,1,0,5409,0,0,1,0,0,63,1
13785,41,1,6,42,1,0,0,62182,2090,0,1,1,0,53,1
13786,22,0,18,24.0625,0.833333333,6,1,61181,9,0,0,12,0,56,0
13787,24,1,3,20,0.5,1,0,2254,21,0,0,1,0,33,0
13788,45,1,4,37,1,1,0,105,27,0,1,1,0,48,0
13789,21,1,15,20.46153846,0.333333333,4,0,14960,19,0,0,3,0,28,1
13790,21,0,1,22,1,1,0,0,0,0,0,2,0,45,0
13791,20,0,68,20.44444444,0.53968254,5,0,10941,12,0,1,34,0,42,0
13792,21,1,3,20.66666667,1,2,0,5444,0,0,0,0,0,44,0
13793,18,1,4,19.5,0,2,0,50043,47,0,0,1,0,34,1
13794,28,1,21,26.54545455,0.833333333,7,2,13937,166,1,2,11,0,43,0
13795,28,1,26,26.52173913,0.869565217,7,0,56548,31,12,0,19,0,82,1
13796,18,1,37,18.625,0.4,14,0,37798,148,1,1,104,0,40,0
13797,21,1,8,27.33333333,0.75,5,0,17136,0,1,1,7,0,44,0
13798,19,1,37,20,0.677419355,4,0,17297,686,6,1,124,0,22,0
13799,23,1,14,23,0.769230769,6,0,118099,44,1,0,5,0,38,0
13800,19,1,3,19,1,1,0,0,0,0,0,5,0,11,0
13801,33,0,102,32.26153846,0.953488372,21,12,30948,48,0,0,94,0,36,0
13802,34,1,5,22,0.5,2,0,10053,2,0,0,4,0,7,0
13803,21,1,3,21.66666667,0.333333333,1,0,654,233,0,1,5,0,10,1
13804,18,1,14,19.58333333,0.615384615,2,0,51982,160,0,1,9,0,36,1
13805,25,1,76,24.2745098,0.583333333,3,1,33549,1,1,0,78,0,60,0
13806,25,1,6,24.75,0.833333333,1,0,280,4,0,1,3,0,29,0
13807,19,1,35,19.03448276,0.575757576,5,0,45023,57,7,0,2,0,49,0
13808,19,1,29,19.09090909,0.708333333,6,0,49372,664,0,0,23,0,36,0
13809,23,0,1,24,1,1,0,2685,0,0,1,1,0,11,0
13810,24,1,6,23.33333333,0.5,1,0,323,14,0,1,10,0,59,1
13811,27,1,4,24.75,0.5,1,0,2400,0,0,0,4,0,59,0
13812,23,0,7,22.66666667,1,3,0,3976,3,0,0,10,0,54,0
13813,28,1,1,27,1,1,0,241,0,0,0,1,0,58,0
13814,24,1,81,23.77272727,0.093333333,15,1,1358,137,0,3,32,0,41,0
13815,21,1,10,21.5,0.75,4,0,18504,29,1,0,26,0,35,1
13816,20,0,18,24.61538462,0.75,5,0,44286,31,0,1,46,0,38,0
13817,21,0,5,20.8,0.8,3,1,4517,104,0,0,1,0,38,0
13818,21,1,69,21.45454546,0.759259259,13,0,224620,14,0,0,0,0,65,0
13819,21,1,1,22,0,1,0,937,6,0,1,0,0,65,1
13820,19,0,32,22.18181818,0.125,7,0,8251,80,1,0,26,0,21,0
13821,20,1,3,24,0.333333333,1,0,2416,0,0,0,4,0,34,0
13822,28,1,10,29.57142857,0.666666667,1,0,11478,4,0,1,2,0,71,0
13823,15,0,3,19,0,1,0,0,0,0,0,1,0,15,0
13824,32,1,1,32,1,1,0,410,0,0,0,0,0,82,1
13825,22,0,1,23,1,1,0,33,0,0,1,2,0,49,0
13826,20,0,16,19.5625,0.533333333,3,0,7108,51,0,1,10,0,54,1
13827,22,1,35,23.09090909,0.483870968,7,0,58689,3,36,0,275,0,60,0
13828,21,0,20,21.05882353,0.833333333,6,0,4847,106,14,1,34,0,20,0
13829,24,0,5,24,1,1,2,2713,10,0,1,0,0,59,0
13830,26,1,7,29.5,0.333333333,3,0,16693,0,0,0,1,0,58,0
13831,31,1,11,27.33333333,0.875,1,1,27232,29,0,1,24,0,72,0
13832,25,0,1,23,1,1,0,123,23,0,2,1,0,34,0
13833,21,0,9,22.28571429,0.5,1,0,33555,13,0,1,25,0,64,0
13834,23,1,7,25.42857143,0.571428571,1,0,4560,0,0,0,13,0,61,0
13835,21,1,20,21.83333333,0.210526316,4,0,2768,33,0,1,20,0,49,0
13836,18,0,32,19.08333333,0.214285714,3,0,5823,83,0,0,97,0,41,0
13837,32,1,2,39,1,1,0,1600,7,0,1,0,0,38,0
13838,20,1,24,19.71428571,0.5,2,0,84595,0,0,1,35,0,46,0
13839,22,1,5,23.5,0.6,1,0,539,14,0,1,1,0,21,0
13840,15,0,4,16,0.25,1,0,9291,85,0,1,5,0,21,0
13841,30,1,6,25.4,0.75,2,0,64601,0,0,0,1,0,55,0
13842,23,1,2,24.5,1,1,0,2657,0,0,1,4,0,52,0
13843,19,0,3,20,0.666666667,1,0,811,1,0,1,1,0,52,0
13844,20,0,2,20,1,1,0,1725,1,0,1,5,0,25,0
13845,23,1,9,23.57142857,1,2,0,1202,21,0,1,2,0,34,0
13846,21,1,15,22.36363636,0.692307692,5,0,9255,0,1,0,10,0,38,0
13847,24,1,8,24.4,0.857142857,1,0,22493,9,0,1,2,0,41,0
13848,22,1,22,22.63157895,0.545454546,2,0,8156,1,0,1,4,0,51,0
13849,23,1,12,21.57142857,0.454545455,5,0,5872,40,0,0,0,0,49,0
13850,17,0,36,17.37931035,0.424242424,4,0,28886,45,0,1,188,0,9,0
13851,24,0,5,32.66666667,1,2,0,5636,10,0,1,4,0,60,0
13852,32,0,98,32.33928571,0.871428571,19,7,19441,1071,0,1,52,0,56,0
13853,23,1,2,18,0,1,0,9012,69,13,1,8,0,46,0
13854,22,0,9,24.14285714,0.875,2,0,23369,135,0,1,6,0,52,1
13855,32,1,3,35,1,3,0,78176,0,0,1,2,0,71,1
13856,19,1,15,20.71428571,0.6,3,1,25007,23,0,0,5,0,5,1
13857,28,1,2,31,1,1,0,634,0,0,1,0,0,56,0
13858,22,0,1,23,0,1,0,350,12,0,1,2,0,57,0
13859,21,1,12,20.44444444,0.6,3,0,26960,49,0,0,3,0,39,0
13860,25,1,4,23.75,0.25,1,0,2959,0,0,0,1,0,80,1
13861,18,0,2,18,0,1,0,8,3,0,0,1,0,27,1
13862,21,0,4,25.33333333,1,2,0,268,4,2,1,0,0,57,0
13863,23,0,5,28.5,0.75,4,1,13384,5,0,0,6,0,27,0
13864,20,0,3,21,0.666666667,1,0,0,0,0,0,1,0,16,0
13865,17,0,4,22.5,1,3,0,16208,15,0,1,4,0,40,0
13866,23,1,2,23,1,1,0,21,19,0,0,1,0,15,1
13867,18,0,1,19,0,1,0,57,0,0,0,1,0,18,1
13868,20,0,1,21,1,1,0,4959,0,0,0,2,0,15,0
13869,33,1,2,34,0,2,0,28323,0,0,0,2,0,60,0
13870,20,1,1,20,1,1,0,27854,4,0,0,2,0,44,1
13871,19,0,19,20.47058824,0.4375,3,0,3285,27,0,0,7,0,29,0
13872,16,1,10,17.625,0.666666667,2,0,5615,25,0,0,27,0,33,1
13873,25,1,30,22.95238095,0.678571429,11,0,3195,69,1,1,4,0,62,0
13874,23,1,11,22.125,0.555555556,1,0,36364,1,0,1,9,0,50,0
13875,23,1,3,26.66666667,1,1,0,5174,66,0,0,4,0,34,0
13876,17,0,2,19,1,1,0,154,8,0,0,9,0,36,0
13877,20,1,6,20.33333333,0.5,1,0,4507,0,0,0,2,0,18,0
13878,22,1,7,27.16666667,1,4,0,12584,1389,9,0,15,0,70,1
13879,20,0,15,21.08333333,0.833333333,3,0,1510,13,0,1,46,0,56,1
13880,22,1,13,22.57142857,0.75,2,0,33044,105,0,1,5,0,45,0
13881,30,1,113,29.51388889,0.681318681,6,13,47343,559,74,4,130,0,52,1
13882,48,1,1,30,0,1,0,0,0,0,0,1,0,43,0
13883,27,1,10,24.57142857,0.777777778,2,0,26265,70,0,0,26,0,42,1
13884,21,1,14,21.55555556,0.636363636,1,1,20864,339,0,0,8,0,47,1
13885,21,1,3,20,0.333333333,1,0,58,1,0,0,6,0,51,1
13886,20,1,11,20.11111111,0.555555556,3,0,730,1,19,0,13,0,61,1
13887,34,1,4,29,1,2,0,11579,36,1,0,0,0,68,1
13888,23,1,13,22.81818182,0.333333333,2,1,49239,0,2,0,7,0,62,1
13889,20,0,83,21.92063492,0.767123288,13,2,24815,290,29,1,25,0,24,1
13890,33,1,8,36.2,1,1,0,10915,150,1,1,4,0,61,1
13891,33,1,1,38,1,1,0,1091,21,0,0,1,0,57,1
13892,28,0,38,31.52,0.757575758,10,1,6286,390,1,0,13,0,81,1
13893,16,0,4,29.5,0.75,1,0,11219,121,0,1,2,0,35,1
13894,32,1,3,26,0.5,2,0,3015,47,0,1,0,0,44,0
13895,22,0,38,22.72727273,0.545454546,14,3,6531,111,0,0,27,0,17,1
13896,19,1,16,20.75,0.818181818,3,0,15365,91,0,0,30,0,13,1
13897,16,0,20,18.4375,0.444444444,5,0,6247,167,0,0,2,0,25,0
13898,21,1,4,22,0.5,2,0,3864,8,0,0,12,0,20,1
13899,20,1,14,22.81818182,0.6,1,1,31430,0,0,0,35,0,51,0
13900,27,1,14,23.18181818,0.75,2,0,23434,0,0,0,0,0,85,0
13901,20,1,4,18.33333333,0.75,2,0,7493,0,0,1,8,0,42,0
13902,20,0,1,25,1,0,0,11958,26,0,0,1,0,17,1
13903,35,1,5,35.66666667,1,1,0,7782,0,0,1,0,0,72,1
13904,36,1,4,27.66666667,1,1,2,4315,4,0,1,4,0,66,0
13905,25,0,5,25.2,0.75,1,0,1622,3,0,0,8,0,62,0
13906,22,0,29,21.72727273,0.555555556,2,0,55597,1,1,1,26,0,59,0
13907,21,1,9,21.83333333,1,2,0,23523,202,136,0,46,0,43,0
13908,22,1,28,22.1,0.92,7,1,15949,123,0,0,22,0,24,0
13909,31,0,3,44,0.5,1,0,10886,26,0,1,12,0,61,0
13910,31,0,5,31.4,0.6,2,0,6960,507,2,1,3,0,59,0
13911,41,1,4,39,0.5,2,0,972,124,0,2,1,0,55,1
13912,36,1,1,32,0,1,0,52,0,0,0,1,0,58,0
13913,30,0,3,54,1,2,1,5520,0,0,0,1,0,35,0
13914,30,1,10,30,0.9,3,0,2105,176,0,1,8,0,57,0
13915,23,0,1,23,0,1,0,14479,0,0,0,0,0,25,0
13916,29,1,4,26.25,0.75,2,1,40011,17,0,0,4,0,90,0
13917,30,0,21,27.91666667,0.076923077,3,0,49676,63,0,1,33,0,54,0
13918,24,1,2,24,1,1,0,7350,3,0,0,0,0,72,1
13919,22,0,5,22,0.5,1,0,10567,33,0,0,6,0,9,1
13920,29,1,3,24.5,0.5,1,0,178,9,1,0,1,0,63,0
13921,17,0,39,22,0.65625,16,0,22722,118,0,1,17,0,19,0
13922,22,0,18,23.5,0.642857143,5,0,7603,3,0,0,0,0,49,0
13923,23,1,6,26.33333333,0.8,4,0,11154,0,27,1,6,0,59,1
13924,23,1,3,21.5,1,1,0,8638,32,0,0,2,0,85,0
